name,sex,RUID,date_of_birth,student_year,student_school,accessibility_need,low_income_status,preferred_hall_ids,preferred_residence_type,preferred_price_range,max_price,roommate_preferences,weights,lottery_number,assigned
Daniel Dean,M,191607445,2004-11-13,Senior,Mason Gross School of the Arts,0,0,['MZH' 'AH' 'SA'],Suite,4000-6000,6000,"[601928903, 211972183]",0,14317,0
William Cook,M,415128503,2005-04-19,Sophomore,School of Arts and Sciences,0,0,['TS' 'NCA' 'CS'],Apartment,4000-6000,6000,[673628682],0,14331,0
Christina Lang,F,658746802,2000-02-18,Sophomore,Mason Gross School of the Arts,0,0,['CS' 'NCA' 'SA'],Suite,4000-6000,6000,[],0,14331,0
Brandon Reynolds,M,950521433,2001-05-30,Sophomore,School of Arts and Sciences,0,0,['SA' 'BH' 'BS'],Apartment,8000-11000,11000,"[121908485, 727057871]",0,14333,0
Christopher Chavez,M,250684528,2000-10-30,Junior,Edward J. Bloustein School of Planning and Public Policy,0,0,['MH' 'BS' 'SA'],Suite,4000-6000,6000,[],0,14334,0
Jerry Turner,M,577747722,1998-03-09,Masters,Graduate School of Education,0,0,['JA' 'BA'],Apartment,10500-12000,12000,[],0,14343,0
Russell Walker,M,286374733,2004-12-19,Sophomore,Mason Gross School of the Arts,0,0,['RA' 'MRS' 'NCA'],Apartment,4000-6000,6000,"[239770002, 486941103]",0,14356,0
Michael Bolton,M,977541961,1999-12-09,Junior,School of Engineering,0,0,['RA' 'CS' 'NCA'],Apartment,6000-8000,8000,"[997394703, 700324742]",0,14372,0
Beverly Herrera,F,588667119,1996-02-15,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,8000-10500,10500,"[771598669, 966062372]",0,14373,0
Samantha Allen,F,154958338,2005-01-18,Sophomore,School of Arts and Sciences,0,0,['MS' 'RA' 'JS'],Suite,4000-6000,6000,"[437026599, 266781481]",0,14391,0
Matthew Lopez,M,643282716,2001-02-06,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,0,['BS' 'TS' 'MS'],Apartment,6000-8000,8000,"[204541504, 665160902]",0,14402,0
Kimberly Santana,F,355815984,1997-03-23,Postdoctoral studies,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,8000-10500,10500,"[780099353, 643350458]",0,14417,0
Brianna Scott,F,177453582,2004-02-10,Junior,Edward J. Bloustein School of Planning and Public Policy,0,0,['JS' 'BS' 'MS'],Traditional Residence Hall,4000-6000,6000,[665897069],0,14437,0
Samantha Turner,F,455807238,2000-07-19,Sophomore,School of Arts and Sciences,0,0,['MS' 'RA' 'MH'],Suite,4000-6000,6000,"[821310183, 185320990]",0,14452,0
Tyler Jenkins,M,283003454,2004-10-30,Senior,School of Social Work,0,0,['NCA' 'MH' 'MZH'],Apartment,6000-8000,8000,[625845893],0,14453,0
Paul Henry,M,118044347,1999-10-17,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,8000-10500,10500,[856739938],0,14461,0
Kimberly Wagner,F,777413176,2000-04-08,Sophomore,School of Arts and Sciences,0,0,['TS' 'BS' 'JS'],Suite,4000-6000,6000,[],0,14486,0
Jennifer Beard,F,332276068,2000-04-20,Junior,School of Arts and Sciences,0,0,['MH' 'NCA' 'JS'],Apartment,6000-8000,8000,"[636360501, 196436271]",0,14490,0
Lisa Cole,F,945993428,1997-02-04,Doctorate,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,10500-12000,12000,[],0,14494,0
Mr. James Livingston,M,943955493,2001-04-10,Junior,School of Environmental and Biological Sciences,0,0,['JS' 'NCA' 'BS'],Suite,4000-6000,6000,[],0,14506,0
Melissa Garcia,F,368634943,2004-03-20,Sophomore,School of Environmental and Biological Sciences,0,0,['RA' 'NCA' 'BS'],Apartment,8000-11000,11000,"[101894432, 351951678]",0,14514,0
Alexandria Perez,F,808127757,2002-11-27,Junior,School of Arts and Sciences,0,0,['SA' 'NCA' 'BS'],Apartment,6000-8000,8000,"[717847032, 740577753]",0,14515,0
Renee Smith,F,637297435,2004-08-09,Sophomore,School of Arts and Sciences,0,0,['NCA' 'TS' 'RA'],Suite,8000-11000,11000,"[910382099, 392346293]",0,14523,0
Robert Martinez,M,633970649,2005-05-21,Junior,Edward J. Bloustein School of Planning and Public Policy,0,0,['SA' 'AH' 'BS'],Apartment,8000-11000,11000,[],0,14527,0
Elizabeth Graham,F,195624675,2004-04-04,Junior,Mason Gross School of the Arts,0,0,['BS' 'MRS' 'AH'],Traditional Residence Hall,4000-6000,6000,[],0,14572,0
Hannah Nelson,F,240392643,2001-12-28,Sophomore,School of Arts and Sciences,0,0,['SA' 'NCA' 'AH'],Suite,8000-11000,11000,"[620906010, 426125280]",0,14577,0
Sylvia Potter,F,282231542,2003-07-26,Senior,School of Arts and Sciences,0,0,['NCA' 'RA' 'MZH'],Traditional Residence Hall,8000-11000,11000,[524107803],0,14578,0
Patrick Cannon,M,429420842,2001-03-21,Sophomore,School of Arts and Sciences,0,0,['MS' 'RA' 'CS'],Traditional Residence Hall,4000-6000,6000,"[442876252, 718997232]",0,14578,0
Mason Rodriguez,M,956487689,2000-05-27,Sophomore,School of Communication and Information,0,0,['MRS' 'MH' 'JS'],Apartment,4000-6000,6000,[596817010],0,14581,0
Kaitlyn Carey,F,680865749,1998-07-11,Doctorate,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,10500-12000,12000,"[396649304, 960404900]",0,14581,0
Sean Dunn,M,728045148,1999-10-27,Senior,School of Arts and Sciences,0,0,['AH' 'BH' 'SA'],Suite,6000-8000,8000,[644925997],0,14584,0
Elizabeth May,F,834089097,2003-02-21,Junior,School of Environmental and Biological Sciences,0,0,['RA' 'TS' 'MS'],Apartment,4000-6000,6000,"[781187579, 765491916]",0,14585,0
Eric Flores,M,947293648,2001-09-14,Sophomore,School of Arts and Sciences,0,0,['BS' 'MRS' 'SA'],Suite,4000-6000,6000,[],0,14588,0
Joshua Bowman,M,272630929,1998-10-02,Doctorate,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,8000-10500,10500,"[602350677, 542198653]",0,14593,0
Melissa Bailey,F,136004462,2003-10-06,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0,['AH' 'MH' 'SA'],Suite,4000-6000,6000,[855412750],0,14606,0
Brandon Rodriguez,M,364618034,2003-09-30,Sophomore,School of Arts and Sciences,0,0,['NCA' 'MS' 'BS'],Suite,4000-6000,6000,[],0,14606,0
Cynthia Holt,F,328048592,2002-04-10,Junior,School of Management and Labor Relations,0,0,['SA' 'AH' 'BS'],Suite,4000-6000,6000,[],0,14606,0
Kenneth Adams,M,950051532,2005-08-02,Junior,School of Arts and Sciences,0,0,['BH' 'BS' 'SA'],Apartment,8000-11000,11000,[503103737],0,14611,0
Debra Garcia,F,346760637,2003-03-01,Sophomore,School of Engineering,0,0,['TS' 'MZH' 'BS'],Apartment,4000-6000,6000,[452620593],0,14613,0
Richard Pierce,M,814821084,2004-12-06,Senior,School of Arts and Sciences,0,0,['BS' 'SA' 'MRS'],Apartment,4000-6000,6000,"[811294723, 904852890]",0,14617,0
Michael Mcintosh,M,482130188,2003-08-30,Sophomore,School of Arts and Sciences,0,0,['MH' 'MRS' 'BS'],Suite,4000-6000,6000,"[973570018, 311124334]",0,14622,0
Adrian Dixon,M,960424143,2000-03-29,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,0,['SA' 'NCA' 'BS'],Apartment,4000-6000,6000,"[907623832, 191724239]",0,14622,0
Michael Mcneil,M,944391568,2005-07-01,Junior,School of Arts and Sciences,0,0,['RA' 'MRS' 'MZH'],Apartment,4000-6000,6000,"[437492654, 711630989]",0,14633,0
Dr. Ryan Cooper,M,827067767,2000-06-06,Sophomore,School of Arts and Sciences,0,0,['BH' 'RA' 'TS'],Traditional Residence Hall,4000-6000,6000,"[631342622, 248796441]",0,14633,0
Kevin Smith,M,107423977,2001-11-01,Senior,Rutgers Business School–Newark and New Brunswick,0,0,['MS' 'MH' 'BS'],Apartment,4000-6000,6000,[746404603],0,14639,0
Andrew Sanders,M,605660917,2003-08-14,Sophomore,School of Management and Labor Relations,0,0,['SA' 'MZH' 'TS'],Traditional Residence Hall,8000-11000,11000,"[732872202, 582453816]",0,14657,0
Becky Winters,F,800648901,2001-09-06,Sophomore,School of Arts and Sciences,0,0,['NCA' 'BS' 'JS'],Apartment,4000-6000,6000,[],0,14672,0
Ann Collins,F,365801203,1997-08-08,Doctorate,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,8000-10500,10500,"[290766371, 367129600]",0,14674,0
Nicholas Campbell,M,707562507,2005-05-17,Sophomore,School of Arts and Sciences,0,0,['NCA' 'AH' 'SA'],Suite,8000-11000,11000,"[416170006, 470140729]",0,14677,0
Elizabeth Rodriguez,F,104713813,2000-06-14,Masters,Graduate School of Applied and Professional Psychology,0,0,['JA' 'BA'],Apartment,10500-12000,12000,"[282552177, 993293164]",0,14701,0
Christopher Jackson,M,457731012,2005-05-01,Sophomore,School of Communication and Information,0,0,['BS' 'MRS' 'NCA'],Apartment,8000-11000,11000,"[953351315, 663956232]",0,14703,0
Roy Romero,M,669350313,1995-07-16,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,8000-10500,10500,"[558779194, 305613330]",0,14706,0
Joseph Cain,M,998083365,2005-04-16,Junior,Edward J. Bloustein School of Planning and Public Policy,0,0,['BS' 'SA' 'TS'],Suite,4000-6000,6000,[],0,14721,0
Abigail Miller,F,133590111,2002-10-29,Sophomore,School of Arts and Sciences,0,0,['JS' 'WS' 'SA'],Suite,4000-6000,6000,"[759935442, 658394659]",0,14724,0
Alicia Hall,F,532002855,1999-10-21,Sophomore,Mason Gross School of the Arts,0,0,['NCA' 'SA' 'RA'],Suite,4000-6000,6000,[721945592],0,14728,0
Jay Munoz,M,635380944,2002-03-08,Junior,School of Arts and Sciences,0,0,['MH' 'AH' 'WS'],Suite,4000-6000,6000,[],0,14739,0
Lisa Acosta,F,969141806,2003-11-23,Junior,School of Engineering,0,0,['JS' 'CS' 'BS'],Suite,4000-6000,6000,[],0,14740,0
Matthew Brown,M,988682720,2000-05-11,Junior,School of Arts and Sciences,0,0,['NCA' 'MRS' 'BS'],Suite,6000-8000,8000,[290721532],0,14802,0
Olivia Webb,F,126750373,1999-12-21,Junior,School of Arts and Sciences,0,0,['SA' 'BS' 'RA'],Apartment,8000-11000,11000,[100984281],0,14808,0
Michael Forbes,M,941300592,2005-03-11,Sophomore,School of Engineering,0,0,['MS' 'TS' 'NCA'],Apartment,4000-6000,6000,[],0,14820,0
Brian Garza,M,449155344,2001-12-29,Sophomore,School of Arts and Sciences,0,0,['NCA' 'BS' 'MH'],Suite,6000-8000,8000,[947968802],0,14828,0
Jane Jones,F,948432384,2005-05-04,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,0,['MZH' 'SA' 'BS'],Traditional Residence Hall,8000-11000,11000,[],0,14834,0
Andrew Miles,M,363044028,2001-03-08,Sophomore,School of Arts and Sciences,0,0,['SA' 'NCA' 'AH'],Suite,4000-6000,6000,"[945304100, 840115692]",0,14882,0
Jeremiah Anderson,M,347927647,2003-10-23,Junior,School of Communication and Information,0,0,['NCA' 'TS' 'AH'],Suite,6000-8000,8000,"[804732350, 340863940]",0,14883,0
Catherine Parker,F,480718728,2005-04-03,Sophomore,School of Environmental and Biological Sciences,0,0,['SA' 'TS' 'BS'],Apartment,8000-11000,11000,"[495456695, 224967134]",0,14921,0
Jessica Johnson,F,971401462,2001-06-13,Senior,School of Arts and Sciences,0,0,['NCA' 'CS' 'BH'],Apartment,4000-6000,6000,[900636502],0,14924,0
Elizabeth Maxwell,F,180459691,2002-11-14,Senior,School of Engineering,0,0,['MZH' 'NCA' 'MH'],Traditional Residence Hall,6000-8000,8000,[],0,14951,0
Katherine Smith,F,892327536,1999-10-31,Junior,Rutgers Business School–Newark and New Brunswick,0,0,['SA' 'WS' 'BS'],Traditional Residence Hall,4000-6000,6000,"[559924609, 449516349]",0,14957,0
Christina Edwards,F,917813159,2004-03-21,Junior,School of Social Work,0,0,['RA' 'NCA' 'TS'],Apartment,4000-6000,6000,[],0,14959,0
Carla Kelly,F,732872202,2001-07-03,Sophomore,School of Communication and Information,0,0,['RA' 'AH' 'BH'],Apartment,4000-6000,6000,"[605660917, 582453816]",0,14966,0
Kimberly Greer,F,417976595,2003-10-14,Junior,School of Arts and Sciences,0,0,['BS' 'MS' 'WS'],Apartment,8000-11000,11000,[],0,14974,0
Savannah Allen,F,203314387,2002-01-31,Sophomore,Mason Gross School of the Arts,0,0,['BH' 'TS' 'AH'],Traditional Residence Hall,8000-11000,11000,"[480927951, 649901188]",0,14975,0
Hailey Morales,F,684091423,2002-10-02,Senior,School of Communication and Information,0,0,['MS' 'TS' 'BS'],Apartment,4000-6000,6000,[352365100],0,14979,0
Brianna Lester,F,892170340,2004-09-11,Junior,School of Communication and Information,0,0,['MZH' 'RA' 'NCA'],Apartment,4000-6000,6000,[],0,14984,0
Kathleen Brown,F,431718503,2004-06-26,Junior,School of Social Work,0,0,['NCA' 'MS' 'JS'],Apartment,4000-6000,6000,[111223230],0,14999,0
Donald Osborne,M,512022034,2004-11-14,Senior,School of Arts and Sciences,0,0,['TS' 'BS' 'WS'],Suite,4000-6000,6000,"[410732416, 320683282]",0,15013,0
Luis Bishop,M,297788633,1999-01-12,Postdoctoral studies,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,8000-10500,10500,"[176604679, 642576013]",0,15016,0
Suzanne Washington,F,969541184,2002-11-30,Junior,School of Management and Labor Relations,0,0,['BS' 'SA' 'MH'],Apartment,6000-8000,8000,[],0,15061,0
Barbara Taylor,F,642142382,2001-01-20,Senior,School of Arts and Sciences,0,0,['BS' 'MH' 'NCA'],Suite,8000-11000,11000,"[498936595, 541350357]",0,15073,0
Michael Carr,M,422290926,2004-03-02,Sophomore,School of Engineering,0,0,['TS' 'BS' 'RA'],Traditional Residence Hall,4000-6000,6000,[],0,15077,0
Michael Johnson,M,729330471,2002-06-28,Sophomore,School of Arts and Sciences,0,0,['MRS' 'BS' 'RA'],Apartment,8000-11000,11000,"[409544303, 530949470]",0,15081,0
Kelly Thompson,F,718230640,2005-01-13,Senior,School of Management and Labor Relations,0,0,['BS' 'SA' 'MZH'],Traditional Residence Hall,4000-6000,6000,[],0,15088,0
Shawn Burns,M,344159714,2004-10-18,Junior,School of Social Work,0,0,['RA' 'MH' 'BS'],Traditional Residence Hall,6000-8000,8000,[],0,15102,0
Shelley Morrison,F,515989107,2001-03-29,Sophomore,School of Communication and Information,0,0,['BH' 'CS' 'RA'],Suite,4000-6000,6000,"[390765270, 286098812]",0,15121,0
Justin Shaffer,M,385288274,2001-07-10,Sophomore,Mason Gross School of the Arts,0,0,['NCA' 'SA' 'MS'],Apartment,4000-6000,6000,[482684645],0,15138,0
Vincent Peters,M,651081998,2002-04-19,Sophomore,School of Arts and Sciences,0,0,['NCA' 'MRS' 'BS'],Suite,6000-8000,8000,"[655474968, 325880246]",0,15140,0
Victor Ortiz,M,374751110,2005-02-12,Junior,Rutgers Business School–Newark and New Brunswick,0,0,['RA' 'MH' 'BS'],Apartment,4000-6000,6000,"[163241276, 247712442]",0,15142,0
Matthew Mack,M,346550899,2004-05-21,Senior,School of Arts and Sciences,0,0,['MH' 'SA' 'AH'],Suite,8000-11000,11000,"[492980473, 537666290]",0,15169,0
Steven Leonard,M,817851681,2003-03-10,Sophomore,School of Arts and Sciences,0,0,['SA' 'MZH' 'TS'],Suite,4000-6000,6000,"[613352951, 357015715]",0,15189,0
Carol Jones,F,538970482,2001-03-13,Junior,School of Arts and Sciences,0,0,['MZH' 'BS' 'MH'],Suite,8000-11000,11000,[844394970],0,15193,0
Haley Adams,F,247830239,2001-05-07,Sophomore,School of Arts and Sciences,0,0,['MRS' 'BH' 'BS'],Suite,8000-11000,11000,"[422305502, 585244747]",0,15235,0
Travis White,M,738802738,2004-11-12,Junior,School of Arts and Sciences,0,0,['MZH' 'NCA' 'BS'],Suite,6000-8000,8000,"[678106541, 456583598]",0,15271,0
Bridget Warner,F,479862329,2004-04-17,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0,['RA' 'MS' 'MZH'],Suite,4000-6000,6000,"[509425442, 310203307]",0,15301,0
Jacob Barton,M,488640806,2003-11-26,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0,['TS' 'CS' 'SA'],Suite,4000-6000,6000,"[628784789, 270914908]",0,15305,0
Steven Hernandez,M,345159952,1996-05-22,Doctorate,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,10500-12000,12000,[332460327],0,15321,0
Ashley Schmitt,F,626369241,2005-03-21,Senior,School of Arts and Sciences,0,0,['BS' 'MS' 'WS'],Apartment,4000-6000,6000,[823142269],0,15346,0
Stacy Miller,F,509425442,2004-04-05,Junior,Mason Gross School of the Arts,0,0,['BH' 'MS' 'BS'],Traditional Residence Hall,4000-6000,6000,"[479862329, 310203307]",0,15348,0
Arthur Mcpherson,M,228411652,2005-03-11,Sophomore,School of Arts and Sciences,0,0,['JS' 'BS' 'NCA'],Traditional Residence Hall,8000-11000,11000,"[147155026, 464249059]",0,15351,0
Nicole Flowers,F,172219740,2001-11-10,Junior,School of Arts and Sciences,0,0,['TS' 'RA' 'NCA'],Apartment,8000-11000,11000,"[515646698, 392209848]",0,15352,0
Nicole Ramos,F,990485624,1999-10-08,Sophomore,School of Communication and Information,0,0,['CS' 'TS' 'BS'],Suite,6000-8000,8000,"[116961842, 955378846]",0,15369,0
Courtney Watson,F,759852658,2005-01-29,Senior,School of Social Work,0,0,['MH' 'BS' 'RA'],Suite,8000-11000,11000,[],0,15386,0
Elizabeth Williams PhD,F,296333583,2000-02-07,Junior,School of Arts and Sciences,0,0,['RA' 'BS' 'NCA'],Suite,6000-8000,8000,[205698624],0,15403,0
Stephanie Davis,F,222740414,2003-12-23,Senior,School of Arts and Sciences,0,0,['MRS' 'AH' 'SA'],Apartment,4000-6000,6000,[],0,15412,0
Nancy Lowe,F,966532047,1998-09-06,Postdoctoral studies,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,8000-10500,10500,"[842840287, 521419859]",0,15417,0
Matthew Waters,M,669443687,1996-07-16,Doctorate,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,10500-12000,12000,"[137113329, 818321463]",0,15426,0
Joshua Gibson,M,135160108,1999-10-05,Junior,School of Arts and Sciences,0,0,['NCA' 'BS' 'RA'],Suite,4000-6000,6000,[572846285],0,15435,0
Robert James,M,267624975,1993-11-29,Doctorate,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,8000-10500,10500,"[271147486, 400032436]",0,15457,0
Kelli Salazar,F,624758342,2000-06-24,Sophomore,School of Engineering,0,0,['RA' 'BS' 'JS'],Apartment,4000-6000,6000,[],0,15459,0
Jack Perez,M,150313248,2002-07-27,Junior,School of Management and Labor Relations,0,0,['BS' 'CS' 'SA'],Apartment,4000-6000,6000,"[563082396, 764124963]",0,15480,0
Jonathan Ashley,M,423051067,1997-02-17,Masters,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,8000-10500,10500,"[100088330, 351447948]",0,15489,0
Robert Klein,M,359376843,2005-06-08,Junior,School of Engineering,0,0,['NCA' 'TS' 'BS'],Suite,8000-11000,11000,"[784530343, 332995419]",0,15494,0
Matthew Young,M,596962715,2003-12-06,Junior,School of Arts and Sciences,0,0,['AH' 'MS' 'BS'],Suite,4000-6000,6000,"[232258303, 636029452]",0,15496,0
Kevin Olson,M,666263929,2002-09-28,Sophomore,School of Arts and Sciences,0,0,['WS' 'MH' 'NCA'],Apartment,8000-11000,11000,[],0,15513,0
Kristina Brown,F,360388019,1996-10-08,Masters,Graduate School of Education,0,0,['JA' 'BA'],Apartment,10500-12000,12000,"[784475823, 628059985]",0,15521,0
Miguel Hodges,M,439233243,1999-11-18,Junior,School of Arts and Sciences,0,0,['RA' 'BS' 'TS'],Suite,6000-8000,8000,"[215076391, 846985279]",0,15527,0
Chris Frye,M,916583566,2000-03-08,Sophomore,School of Arts and Sciences,0,0,['MZH' 'MS' 'CS'],Suite,8000-11000,11000,[239726532],0,15532,0
Theodore Hawkins,M,251508634,2005-04-18,Sophomore,School of Environmental and Biological Sciences,0,0,['CS' 'MS' 'AH'],Traditional Residence Hall,8000-11000,11000,"[202530612, 260390291]",0,15534,0
Alicia Fernandez,F,546675103,2005-02-24,Sophomore,School of Arts and Sciences,0,0,['NCA' 'TS' 'SA'],Apartment,4000-6000,6000,[],0,15536,0
John House,M,877449027,2003-05-26,Sophomore,School of Arts and Sciences,0,0,['NCA' 'CS' 'BH'],Apartment,6000-8000,8000,"[151349370, 846545288]",0,15539,0
Sara Jones,F,413009090,2004-10-25,Senior,School of Management and Labor Relations,0,0,['BS' 'MZH' 'MS'],Suite,4000-6000,6000,[386493439],0,15542,0
Amy Oneal,F,949833168,2000-01-03,Sophomore,School of Management and Labor Relations,0,0,['NCA' 'BS' 'AH'],Apartment,4000-6000,6000,[],0,15550,0
Bridget Flowers,F,808603253,2004-06-23,Sophomore,School of Arts and Sciences,0,0,['BS' 'SA' 'TS'],Apartment,4000-6000,6000,"[693044706, 433430164]",0,15569,0
Adam Higgins,M,708584586,2001-08-20,Junior,Edward J. Bloustein School of Planning and Public Policy,0,0,['BS' 'JS' 'NCA'],Apartment,6000-8000,8000,"[507071021, 464444330]",0,15573,0
Jennifer Gomez,F,174124028,2001-11-07,Senior,School of Arts and Sciences,0,0,['NCA' 'MS' 'CS'],Traditional Residence Hall,8000-11000,11000,[392702765],0,15588,0
Joseph Chan,M,177952862,1999-11-22,Senior,School of Arts and Sciences,0,0,['CS' 'SA' 'BS'],Suite,4000-6000,6000,"[678443866, 313703863]",0,15597,0
James Bell,M,173876655,2001-09-06,Sophomore,School of Arts and Sciences,0,0,['JS' 'MRS' 'CS'],Apartment,8000-11000,11000,[681235732],0,15614,0
Bridget Escobar,F,594111108,2000-01-12,Junior,School of Engineering,0,0,['AH' 'BS' 'CS'],Suite,4000-6000,6000,[879225212],0,15618,0
Debbie Donovan,F,145773771,1994-11-13,Postdoctoral studies,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,10500-12000,12000,[],0,15627,0
Kimberly Shannon,F,489020052,1995-11-17,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,10500-12000,12000,[],0,15635,0
Robert Williams,M,985809717,2004-06-12,Junior,School of Arts and Sciences,0,0,['BS' 'NCA' 'WS'],Apartment,4000-6000,6000,[],0,15636,0
Colleen Robinson,F,352646099,2005-08-09,Junior,School of Social Work,0,0,['MH' 'SA' 'CS'],Apartment,4000-6000,6000,[],0,15641,0
Heather Martinez,F,854010695,2002-02-14,Junior,School of Arts and Sciences,0,0,['BH' 'RA' 'BS'],Suite,4000-6000,6000,"[194522154, 458206572]",0,15644,0
Heather Moore,F,202137059,2003-09-26,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,0,['AH' 'BS' 'WS'],Suite,8000-11000,11000,[510744862],0,15646,0
Paul Blevins,M,349608493,2002-11-21,Senior,School of Arts and Sciences,0,0,['MRS' 'NCA' 'SA'],Traditional Residence Hall,6000-8000,8000,"[334397638, 103423772]",0,15655,0
Andrew Graves,M,776122841,2004-08-09,Sophomore,School of Arts and Sciences,0,0,['WS' 'MZH' 'BS'],Suite,8000-11000,11000,"[832296715, 850334732]",0,15656,0
Doris Robinson,F,279964416,2003-05-16,Sophomore,School of Communication and Information,0,0,['NCA' 'MS' 'SA'],Suite,4000-6000,6000,[391435664],0,15659,0
Mark Stark,M,253041518,2001-06-03,Sophomore,School of Communication and Information,0,0,['SA' 'WS' 'BS'],Apartment,8000-11000,11000,[747535800],0,15664,0
Jamie Price,F,800801906,2005-01-20,Sophomore,School of Communication and Information,0,0,['JS' 'NCA' 'BS'],Suite,4000-6000,6000,[467545307],0,15667,0
Lindsay Terry,F,314555543,2005-09-16,Sophomore,School of Communication and Information,0,0,['BS' 'NCA' 'JS'],Apartment,4000-6000,6000,"[222891387, 939163899]",0,15678,0
Robin Hurst,F,861733972,2002-07-29,Sophomore,School of Arts and Sciences,0,0,['BS' 'JS' 'MZH'],Apartment,8000-11000,11000,[],0,15682,0
Kimberly Jones,F,764065328,2002-11-11,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0,['MH' 'MRS' 'NCA'],Suite,4000-6000,6000,"[308184232, 523516277]",0,15683,0
Robert Collins,M,639916948,2001-02-10,Senior,Mason Gross School of the Arts,0,0,['BS' 'AH' 'RA'],Apartment,4000-6000,6000,"[985058516, 216129701]",0,15687,0
John Simmons,M,170436340,1997-05-15,Doctorate,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,8000-10500,10500,[220456541],0,15689,0
Michael Hernandez,M,636107113,1998-07-24,Doctorate,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,10500-12000,12000,[774579179],0,15712,0
Heather Garcia,F,541498278,2004-03-17,Junior,School of Environmental and Biological Sciences,0,0,['AH' 'BS' 'SA'],Suite,4000-6000,6000,"[882286220, 764493074]",0,15726,0
Joshua Norris,M,720838626,2005-08-02,Sophomore,School of Engineering,0,0,['RA' 'BH' 'MZH'],Apartment,6000-8000,8000,[],0,15738,0
Marcus Hansen,M,724006277,2005-03-25,Senior,Rutgers Business School–Newark and New Brunswick,0,0,['MH' 'RA' 'NCA'],Apartment,6000-8000,8000,"[872585542, 893482355]",0,15742,0
David Velasquez,M,918486596,2004-10-23,Junior,School of Arts and Sciences,0,0,['MH' 'SA' 'MS'],Suite,4000-6000,6000,"[266046109, 523389983]",0,15748,0
Felicia Murphy,F,207931801,1997-04-10,Masters,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,10500-12000,12000,[],0,15749,0
Tracey Owens,F,510740704,2001-08-15,Senior,Rutgers Business School–Newark and New Brunswick,0,0,['BS' 'WS' 'TS'],Traditional Residence Hall,4000-6000,6000,"[283145616, 814766533]",0,15759,0
Amanda Clark,F,139579512,2004-10-16,Sophomore,School of Communication and Information,0,0,['RA' 'BS' 'NCA'],Suite,4000-6000,6000,[270779719],0,15759,0
Jennifer Bowman,F,579834961,1999-01-06,Masters,Graduate School of Education,0,0,['BA' 'JA'],Apartment,10500-12000,12000,[711118054],0,15769,0
Craig Reyes,M,980414980,2003-08-10,Senior,School of Arts and Sciences,0,0,['BS' 'SA' 'RA'],Apartment,4000-6000,6000,"[785129199, 585429578]",0,15771,0
Veronica Reese,F,785995236,1999-11-12,Senior,School of Communication and Information,0,0,['MS' 'MRS' 'RA'],Apartment,4000-6000,6000,[],0,15772,0
Lauren Pacheco,F,533271194,1996-10-20,Postdoctoral studies,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,8000-10500,10500,[331716086],0,15779,0
Elizabeth Williams,F,374871073,2002-08-22,Sophomore,School of Social Work,0,0,['JS' 'MS' 'NCA'],Apartment,8000-11000,11000,"[842462387, 325377107]",0,15784,0
John Carrillo,M,352006527,2002-02-13,Junior,School of Engineering,0,0,['BS' 'NCA' 'RA'],Traditional Residence Hall,4000-6000,6000,"[122187299, 490488350]",0,15785,0
Susan Fitzgerald,F,768936438,2001-08-21,Senior,School of Arts and Sciences,0,0,['NCA' 'RA' 'SA'],Apartment,8000-11000,11000,[],0,15789,0
Shawn Fletcher,M,409683516,2001-07-02,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,0,['SA' 'JS' 'NCA'],Suite,8000-11000,11000,"[557315057, 523141761]",0,15790,0
Erin Houston,F,839821189,2004-03-27,Junior,School of Arts and Sciences,0,0,['MRS' 'NCA' 'SA'],Suite,6000-8000,8000,"[656062486, 114667904]",0,15813,0
Nicole Heath,F,340592682,2001-10-19,Sophomore,School of Arts and Sciences,0,0,['MZH' 'MS' 'CS'],Suite,8000-11000,11000,"[146521649, 975539128]",0,15814,0
