name,sex,RUID,date_of_birth,student_year,student_school,accessibility_need,low_income_status,preferred_hall_ids,preferred_residence_type,preferred_price_range,max_price,roommate_preferences,weights,lottery_number,assigned
Elizabeth Morris,F,897516121,1994-04-10,Masters,Graduate School of Applied and Professional Psychology,0,0,['BA' 'JA'],Apartment,9000-10500,11500,"[587832424, 580814321]",0,12023,0
Alyssa Stephens,F,453704076,1994-11-06,Masters,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,9000-10500,11500,"[990359525, 869279929]",0,12046,0
Timothy Gomez,M,746025161,2000-05-12,Sophomore,School of Arts and Sciences,0,0,['NCA' 'JS' 'MZH'],Apartment,6000-8000,9000,[829347254],0,12080,0
Taylor Flowers,F,924475394,2001-06-14,Junior,School of Arts and Sciences,0,0,['BS' 'SA' 'NCA'],Suite,8000-11000,12000,"[300864700, 805117727]",0,12086,0
Sean Bowman,M,345101612,2000-07-07,Junior,School of Engineering,0,0,['BH' 'NCA' 'BS'],Suite,4000-6000,7000,[],0,12088,0
Richard Davis,M,719680307,2003-04-04,Junior,Rutgers Business School–Newark and New Brunswick,0,0,['BS' 'RA' 'SA'],Suite,8000-11000,12000,[],0,12089,0
Leah Klein,F,656685181,2003-05-13,Junior,School of Arts and Sciences,0,0,['BS' 'RA' 'BH'],Suite,8000-11000,12000,[],0,12089,0
Jennifer Wright,F,753101520,2003-09-06,Sophomore,School of Engineering,0,0,['BS' 'JS' 'SA'],Apartment,8000-11000,12000,[347890515],0,12096,0
Todd Clarke,M,274778170,1997-07-29,Doctorate,Graduate School of Education,0,0,['JA' 'BA'],Apartment,10500-12000,13000,[],0,12097,0
Sarah Lester,F,727200162,2001-02-11,Junior,Rutgers Business School–Newark and New Brunswick,0,0,['RA' 'MRS' 'BS'],Suite,8000-11000,12000,[792426691],0,12108,0
Eric Ramirez,M,365239390,2000-12-24,Sophomore,School of Arts and Sciences,0,0,['NCA' 'SA' 'RA'],Apartment,8000-11000,12000,[],0,12129,0
Justin Heath,M,757037942,2004-01-30,Senior,School of Management and Labor Relations,0,0,['MH' 'TS' 'NCA'],Suite,6000-8000,9000,"[565317864, 441233380]",0,12143,0
Jimmy Sherman,M,223669618,2001-07-14,Senior,Rutgers Business School–Newark and New Brunswick,0,0,['BS' 'MH' 'NCA'],Apartment,6000-8000,9000,"[197934268, 718327577]",0,12154,0
Brian Bryant,M,374280529,2002-08-31,Sophomore,School of Communication and Information,0,0,['AH' 'SA' 'MH'],Apartment,4000-6000,7000,"[603112497, 266269934]",0,12161,0
Brenda Montoya,F,801087003,2001-11-01,Sophomore,School of Arts and Sciences,0,0,['MH' 'BS' 'BH'],Apartment,6000-8000,9000,[502145785],0,12178,0
Melissa Wilson,F,609520356,2003-06-27,Junior,School of Arts and Sciences,0,0,['BS' 'TS' 'MZH'],Apartment,4000-6000,7000,[552442581],0,12191,0
Donald Hunter,M,973350460,2000-04-25,Sophomore,School of Arts and Sciences,0,0,['SA' 'MH' 'RA'],Apartment,8000-11000,12000,[179623352],0,12194,0
Mitchell Scott,M,810420196,2003-09-04,Senior,Rutgers Business School–Newark and New Brunswick,0,0,['BS' 'MZH' 'RA'],Suite,8000-11000,12000,[],0,12195,0
Kathryn Osborn,F,323669162,1997-11-20,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,10500-12000,13000,[846985527],0,12197,0
Rebekah Adams,F,195283004,2001-03-19,Junior,School of Communication and Information,0,0,['BH' 'RA' 'SA'],Apartment,8000-11000,12000,[],0,12198,0
Jimmy Murphy,M,528424318,2002-12-15,Senior,School of Arts and Sciences,0,0,['NCA' 'SA' 'MS'],Apartment,8000-11000,12000,"[636061740, 312016214]",0,12220,0
Deborah Hicks,F,347532699,2001-04-02,Sophomore,School of Arts and Sciences,0,0,['SA' 'RA' 'BS'],Traditional Residence Hall,4000-6000,7000,[],0,12226,0
Morgan Wilson,F,983052190,2000-06-15,Junior,Rutgers Business School–Newark and New Brunswick,0,0,['CS' 'WS' 'NCA'],Apartment,8000-11000,12000,[608756751],0,12236,0
Felicia Torres,F,344189813,2001-06-30,Sophomore,School of Engineering,0,0,['MS' 'MZH' 'SA'],Apartment,8000-11000,12000,"[318661961, 572461976]",0,12238,0
Anna Small,F,162846358,2004-10-22,Junior,School of Engineering,0,0,['BS' 'MH' 'SA'],Traditional Residence Hall,8000-11000,12000,"[811312761, 901253028]",0,12274,0
Mrs. Melanie Harper,F,676201013,2002-11-01,Junior,School of Arts and Sciences,0,0,['CS' 'NCA' 'BS'],Apartment,6000-8000,9000,"[167510388, 239282989]",0,12276,0
Cindy Brown,F,277441971,1995-08-19,Doctorate,Graduate School of Applied and Professional Psychology,0,0,['BA' 'JA'],Apartment,9000-10500,11500,"[211165024, 950887327]",0,12286,0
James Taylor,M,309577010,2005-01-23,Sophomore,School of Engineering,0,0,['MS' 'WS' 'SA'],Suite,6000-8000,9000,"[868358319, 805394878]",0,12317,0
Mrs. Melissa Shelton,F,455866131,2000-05-30,Senior,School of Arts and Sciences,0,0,['NCA' 'SA' 'RA'],Traditional Residence Hall,6000-8000,9000,"[676330839, 896335711]",0,12334,0
Leah Cantu,F,326739917,2001-05-01,Sophomore,School of Social Work,0,0,['TS' 'MZH' 'BS'],Suite,8000-11000,12000,"[593020384, 699784220]",0,12345,0
Jeremy Wu,M,397343229,2001-11-08,Junior,School of Arts and Sciences,0,0,['BS' 'SA' 'RA'],Suite,8000-11000,12000,"[447266055, 297994472]",0,12349,0
Joseph Gonzalez,M,918022269,2003-07-16,Sophomore,School of Arts and Sciences,0,0,['NCA' 'JS' 'RA'],Traditional Residence Hall,8000-11000,12000,[],0,12358,0
Nicholas Jimenez,M,207341201,2003-07-26,Senior,School of Arts and Sciences,0,0,['BS' 'TS' 'AH'],Apartment,8000-11000,12000,"[191371408, 701872997]",0,12389,0
Micheal Wilson,M,665367342,2003-06-20,Junior,School of Arts and Sciences,0,0,['TS' 'RA' 'BS'],Suite,4000-6000,7000,[],0,12398,0
Brianna Young,F,453483253,2002-10-07,Junior,Edward J. Bloustein School of Planning and Public Policy,0,0,['MZH' 'BS' 'MH'],Suite,6000-8000,9000,[],0,12404,0
Mr. Craig Thompson MD,M,115421315,2001-07-13,Sophomore,School of Engineering,0,0,['CS' 'MZH' 'BS'],Suite,8000-11000,12000,[793698679],0,12405,0
Craig Davis,M,186987850,2004-12-26,Junior,Edward J. Bloustein School of Planning and Public Policy,0,0,['SA' 'BS' 'NCA'],Traditional Residence Hall,8000-11000,12000,[455615778],0,12410,0
David Stone,M,207897748,1995-09-10,Masters,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,10500-12000,13000,[],0,12425,0
Melissa Meyer,F,579216646,2000-03-17,Senior,Mason Gross School of the Arts,0,0,['MRS' 'JS' 'SA'],Suite,8000-11000,12000,"[449851841, 203017422]",0,12454,0
Ronald Morris,M,297294805,2004-07-24,Junior,School of Communication and Information,0,0,['BS' 'RA' 'SA'],Apartment,8000-11000,12000,"[341093162, 574923244]",0,12463,0
David Quinn,M,662665303,2004-12-15,Sophomore,School of Arts and Sciences,0,0,['TS' 'NCA' 'SA'],Suite,8000-11000,12000,[991865099],0,12464,0
Christopher Ramos,M,493116869,2001-04-27,Junior,School of Arts and Sciences,0,0,['SA' 'TS' 'BS'],Apartment,8000-11000,12000,"[781381613, 790129583]",0,12466,0
Daniel Miller,M,582250803,2000-02-15,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0,['SA' 'NCA' 'MH'],Apartment,8000-11000,12000,"[894875191, 167443468]",0,12484,0
James Carpenter,M,582764002,2002-09-06,Junior,School of Engineering,0,0,['WS' 'JS' 'BS'],Apartment,4000-6000,7000,"[898311302, 227059475]",0,12490,0
Justin Brown,M,918415969,1998-11-16,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,10500-12000,13000,"[471616755, 240503018]",0,12492,0
Charles Lowery,M,411387375,2000-04-26,Junior,School of Communication and Information,0,0,['MZH' 'NCA' 'MH'],Traditional Residence Hall,8000-11000,12000,"[222042165, 529708447]",0,12507,0
Veronica Patel,F,566267200,2002-07-13,Senior,School of Arts and Sciences,0,0,['WS' 'CS' 'AH'],Traditional Residence Hall,6000-8000,9000,"[423371184, 563947607]",0,12521,0
Jessica Nichols,F,904649450,2004-04-19,Sophomore,School of Environmental and Biological Sciences,0,0,['BS' 'MZH' 'RA'],Apartment,4000-6000,7000,"[412120180, 737235139]",0,12522,0
Dana Hatfield,F,162314943,2000-10-05,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0,['BS' 'MS' 'SA'],Apartment,8000-11000,12000,[],0,12523,0
Jason Wang,M,387304693,2003-07-09,Sophomore,School of Engineering,0,0,['BH' 'JS' 'BS'],Suite,4000-6000,7000,"[391154299, 567583671]",0,12530,0
Sandra Anderson,F,858555206,2004-05-28,Sophomore,School of Arts and Sciences,0,0,['BS' 'TS' 'SA'],Suite,8000-11000,12000,[673633080],0,12530,0
Angel Hunt,F,753105939,2003-02-07,Junior,School of Engineering,0,0,['RA' 'CS' 'BS'],Suite,4000-6000,7000,"[650154623, 279804429]",0,12539,0
Louis Lee,M,104294271,2004-11-01,Sophomore,Mason Gross School of the Arts,0,0,['RA' 'NCA' 'BS'],Apartment,4000-6000,7000,[],0,12546,0
Andrea Caldwell,F,765154623,2003-05-19,Sophomore,School of Communication and Information,0,0,['WS' 'BS' 'JS'],Suite,8000-11000,12000,[],0,12559,0
Andrea Aguirre,F,312016214,2004-04-26,Senior,School of Arts and Sciences,0,0,['CS' 'MRS' 'BS'],Apartment,6000-8000,9000,[528424318],0,12576,0
Karen Brady,F,264832758,2005-08-11,Junior,Rutgers Business School–Newark and New Brunswick,0,0,['WS' 'RA' 'BH'],Suite,8000-11000,12000,[],0,12591,0
Susan Martinez,F,731612060,2002-07-26,Sophomore,School of Engineering,0,0,['AH' 'TS' 'RA'],Suite,8000-11000,12000,[],0,12592,0
Shawn Watson,M,742803667,2001-07-01,Senior,School of Engineering,0,0,['NCA' 'SA' 'BS'],Suite,6000-8000,9000,"[990531147, 406462960]",0,12603,0
Amanda Robinson,F,319630109,2002-07-09,Junior,School of Management and Labor Relations,0,0,['MRS' 'NCA' 'MH'],Suite,8000-11000,12000,[],0,12612,0
Madeline Guerra,F,627832321,2002-10-19,Sophomore,School of Arts and Sciences,0,0,['BS' 'RA' 'CS'],Suite,8000-11000,12000,[],0,12624,0
Kristen Hayes,F,957885663,1997-03-05,Doctorate,Graduate School of Education,0,0,['BA' 'JA'],Apartment,10500-12000,13000,[600360501],0,12624,0
Dwayne Rowland,M,624363165,2000-11-04,Sophomore,School of Environmental and Biological Sciences,0,0,['BH' 'SA' 'RA'],Traditional Residence Hall,8000-11000,12000,[],0,12634,0
Mr. Ryan Wilkinson,M,457585552,2005-04-17,Junior,Mason Gross School of the Arts,0,0,['NCA' 'JS' 'MS'],Suite,8000-11000,12000,[868484212],0,12642,0
Kristen Moore,F,636477356,2004-03-10,Senior,School of Arts and Sciences,0,0,['RA' 'BS' 'TS'],Apartment,4000-6000,7000,[954612592],0,12646,0
Brian Pope,M,127616206,2003-05-11,Junior,Mason Gross School of the Arts,0,0,['NCA' 'MS' 'RA'],Apartment,6000-8000,9000,[694754336],0,12649,0
Julie Braun,F,456321752,2005-04-04,Junior,Edward J. Bloustein School of Planning and Public Policy,0,0,['SA' 'RA' 'MRS'],Apartment,8000-11000,12000,"[567196103, 278565193]",0,12649,0
Larry Campbell,M,987741475,2004-01-01,Junior,School of Communication and Information,0,0,['RA' 'JS' 'MS'],Traditional Residence Hall,8000-11000,12000,"[290437828, 984259325]",0,12651,0
Lance Greene,M,564500639,2000-01-26,Sophomore,School of Communication and Information,0,0,['RA' 'BS' 'TS'],Suite,6000-8000,9000,[],0,12655,0
Kenneth Ramirez,M,604425598,1999-07-03,Masters,Graduate School of Education,0,0,['BA' 'JA'],Apartment,9000-10500,11500,[642688793],0,12668,0
Sue Mullen,F,583734050,2003-05-14,Junior,Mason Gross School of the Arts,0,0,['NCA' 'BS' 'SA'],Traditional Residence Hall,4000-6000,7000,"[557136336, 408771254]",0,12672,0
Christine White,F,933767622,2004-06-15,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0,['CS' 'NCA' 'BS'],Apartment,8000-11000,12000,"[253953510, 390582247]",0,12677,0
William Alvarado,M,733812057,2001-05-09,Sophomore,School of Communication and Information,0,0,['BS' 'MS' 'NCA'],Traditional Residence Hall,8000-11000,12000,"[726273788, 922206514]",0,12682,0
Scott Johnson,M,562006947,2001-01-21,Sophomore,Mason Gross School of the Arts,0,0,['WS' 'SA' 'BS'],Traditional Residence Hall,6000-8000,9000,[],0,12698,0
Brandy Hamilton,F,183121178,1997-08-09,Masters,Graduate School of Applied and Professional Psychology,0,0,['JA' 'BA'],Apartment,9000-10500,11500,"[703843072, 935180311]",0,12712,0
Melanie Webb,F,535640242,2005-02-20,Sophomore,School of Environmental and Biological Sciences,0,0,['CS' 'JS' 'MZH'],Suite,8000-11000,12000,"[425709020, 968127969]",0,12715,0
Sandra Gonzalez,F,912137021,2001-10-24,Junior,Rutgers Business School–Newark and New Brunswick,0,0,['MZH' 'RA' 'SA'],Apartment,8000-11000,12000,[520135972],0,12725,0
Gregory Vazquez,M,594312179,2004-05-15,Junior,Rutgers Business School–Newark and New Brunswick,0,0,['SA' 'TS' 'NCA'],Suite,8000-11000,12000,"[501814928, 727043333]",0,12768,0
Lynn Burnett,F,286587846,2000-07-23,Sophomore,School of Engineering,0,0,['MZH' 'BS' 'MS'],Apartment,8000-11000,12000,"[839063024, 207240858]",0,12778,0
Sara Robinson,F,160185158,2000-04-27,Junior,School of Arts and Sciences,0,0,['BS' 'MZH' 'SA'],Apartment,8000-11000,12000,[],0,12781,0
Yvonne Robinson,F,370579039,1997-10-07,Doctorate,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,9000-10500,11500,[],0,12797,0
Philip Hall,M,407138490,1997-06-04,Masters,Graduate School of Education,0,0,['BA' 'JA'],Apartment,9000-10500,11500,"[448398404, 566498807]",0,12824,0
Steven Christian,M,646887427,2004-06-09,Junior,School of Arts and Sciences,0,0,['MZH' 'TS' 'MS'],Suite,4000-6000,7000,"[403523000, 494593492]",0,12841,0
Sean Bradley,M,137826482,2000-10-13,Sophomore,School of Environmental and Biological Sciences,0,0,['MS' 'RA' 'MH'],Traditional Residence Hall,4000-6000,7000,"[148275609, 266938434]",0,12843,0
Sharon Hall,F,342977100,2000-06-30,Sophomore,School of Communication and Information,0,0,['MS' 'BS' 'SA'],Apartment,4000-6000,7000,[387778076],0,12873,0
Daniel Kirk,M,839472189,2000-01-07,Doctorate,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,10500-12000,13000,[583890929],0,12882,0
Alexa Armstrong,F,145361776,1999-10-13,Sophomore,School of Management and Labor Relations,0,0,['JS' 'SA' 'MS'],Suite,4000-6000,7000,"[566129749, 778694073]",0,12897,0
Cole Smith,M,281390841,1999-10-10,Senior,School of Engineering,0,0,['NCA' 'AH' 'MZH'],Suite,8000-11000,12000,[],0,12904,0
Mario Russell,M,705250892,1998-04-13,Doctorate,Graduate School of Education,0,0,['BA' 'JA'],Apartment,9000-10500,11500,"[877617987, 171309239]",0,12908,0
Sandra Wade,F,310677785,2000-09-07,Junior,Mason Gross School of the Arts,0,0,['BS' 'NCA' 'SA'],Apartment,8000-11000,12000,[446486422],0,12909,0
David Jones,M,729546076,1998-06-11,Postdoctoral studies,Graduate School of Applied and Professional Psychology,0,0,['BA' 'JA'],Apartment,10500-12000,13000,"[954573565, 533628340]",0,12910,0
Donald Daniel,M,359866444,2005-03-01,Junior,School of Communication and Information,0,0,['AH' 'MZH' 'RA'],Traditional Residence Hall,6000-8000,9000,"[816078950, 706829050]",0,12911,0
Katrina Simmons,F,974222091,2000-06-28,Doctorate,Graduate School of Education,0,0,['BA' 'JA'],Apartment,9000-10500,11500,"[278427157, 590470643]",0,12913,0
Heather Nelson,F,402219125,2001-11-13,Sophomore,Mason Gross School of the Arts,0,0,['RA' 'CS' 'NCA'],Suite,4000-6000,7000,[],0,12916,0
Gregory Wallace,M,151181736,2004-03-09,Junior,School of Engineering,0,0,['RA' 'NCA' 'MH'],Suite,4000-6000,7000,[273786939],0,12928,0
Timothy Murray,M,297817937,2004-09-23,Junior,School of Arts and Sciences,0,0,['SA' 'CS' 'MS'],Suite,6000-8000,9000,[402304429],0,12949,0
Shelia Powell,F,726273788,2001-03-06,Junior,Mason Gross School of the Arts,0,0,['JS' 'RA' 'MH'],Suite,8000-11000,12000,"[733812057, 922206514]",0,12963,0
Tracy Finley,F,997110471,1999-10-27,Masters,School of Graduate Studies,0,0,['BA' 'JA'],Apartment,10500-12000,13000,[],0,12980,0
Amanda Michael,F,629080214,2001-01-04,Sophomore,Mason Gross School of the Arts,0,0,['NCA' 'RA' 'CS'],Traditional Residence Hall,8000-11000,12000,[],0,12999,0
William Blackburn,M,757728169,2005-01-11,Senior,Rutgers Business School–Newark and New Brunswick,0,0,['AH' 'RA' 'BS'],Suite,4000-6000,7000,"[379043023, 862672506]",0,13013,0
Lori Rowe,F,110983230,2002-05-07,Senior,School of Environmental and Biological Sciences,0,0,['MZH' 'SA' 'NCA'],Suite,4000-6000,7000,"[909473323, 741831288]",0,13039,0
Mary Reid,F,736735962,2004-03-25,Sophomore,School of Arts and Sciences,0,0,['MS' 'RA' 'MH'],Suite,4000-6000,7000,[762604161],0,13063,0
Rebecca Edwards,F,283550356,2000-09-30,Sophomore,School of Management and Labor Relations,0,0,['BS' 'MS' 'NCA'],Traditional Residence Hall,8000-11000,12000,"[561596641, 224400552]",0,13094,0
Sarah Thornton,F,749074206,2005-06-09,Sophomore,School of Arts and Sciences,0,0,['MRS' 'MS' 'MZH'],Suite,8000-11000,12000,[882613041],0,13106,0
Kenneth Parker,M,176967232,2000-03-08,Senior,School of Communication and Information,0,0,['SA' 'NCA' 'MZH'],Traditional Residence Hall,8000-11000,12000,[698958470],0,13117,0
John Huber,M,171539303,1998-06-28,Doctorate,Graduate School of Education,0,0,['BA' 'JA'],Apartment,9000-10500,11500,"[110290077, 868945193]",0,13124,0
Carol Wu,F,948386277,2002-05-14,Junior,School of Social Work,0,0,['BS' 'NCA' 'RA'],Suite,6000-8000,9000,[689416278],0,13125,0
Andrew Blake,M,446116756,2002-05-01,Junior,School of Management and Labor Relations,0,0,['NCA' 'BS' 'AH'],Apartment,8000-11000,12000,[920610137],0,13139,0
Mark Herrera,M,482195327,2001-11-22,Sophomore,Mason Gross School of the Arts,0,0,['MH' 'NCA' 'MZH'],Apartment,4000-6000,7000,[],0,13182,0
Joshua Contreras,M,344699019,2003-03-05,Senior,School of Engineering,0,0,['JS' 'TS' 'MZH'],Apartment,8000-11000,12000,[958222449],0,13184,0
Jacob Ramirez,M,689110835,2005-08-10,Sophomore,School of Arts and Sciences,0,0,['RA' 'BS' 'SA'],Traditional Residence Hall,8000-11000,12000,[],0,13190,0
Lindsey Howard,F,238072123,2003-09-16,Senior,School of Arts and Sciences,0,0,['MZH' 'SA' 'MS'],Apartment,8000-11000,12000,[214797702],0,13201,0
Dustin Juarez,M,473287883,1998-12-22,Masters,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,9000-10500,11500,[407128583],0,13203,0
Dustin Hall,M,689951577,2001-05-02,Junior,School of Environmental and Biological Sciences,0,0,['RA' 'NCA' 'BS'],Apartment,8000-11000,12000,"[759527312, 695917645]",0,13208,0
Linda Mendez,F,141612062,2000-01-20,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0,['RA' 'SA' 'BS'],Apartment,4000-6000,7000,"[436781197, 938377782]",0,13214,0
Alex Santos,M,402474464,2001-06-09,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0,['BS' 'MRS' 'TS'],Suite,4000-6000,7000,[705853925],0,13229,0
Crystal Smith,F,706471915,2001-07-09,Junior,School of Engineering,0,0,['BS' 'TS' 'MRS'],Suite,8000-11000,12000,"[326669910, 270874766]",0,13274,0
Natalie Allen,F,749553266,2005-08-15,Sophomore,School of Arts and Sciences,0,0,['BH' 'MS' 'BS'],Apartment,6000-8000,9000,[468312612],0,13280,0
Stephanie Garcia,F,970611685,2003-10-06,Sophomore,School of Arts and Sciences,0,0,['BH' 'NCA' 'MH'],Suite,8000-11000,12000,"[794916999, 416694276]",0,13280,0
Janice Oconnor,F,393218106,2005-01-09,Sophomore,School of Social Work,0,0,['CS' 'MS' 'SA'],Suite,8000-11000,12000,[853189138],0,13299,0
Jonathan Miranda,M,719296543,1998-12-26,Doctorate,Graduate School of Applied and Professional Psychology,0,0,['BA' 'JA'],Apartment,9000-10500,11500,"[631904835, 497803669]",0,13311,0
Joseph King,M,292234420,2003-04-24,Sophomore,School of Arts and Sciences,0,0,['NCA' 'BS' 'SA'],Apartment,8000-11000,12000,"[839434937, 862964187]",0,13314,0
Aaron Johnson,M,376685421,1999-10-02,Sophomore,School of Communication and Information,0,0,['BS' 'RA' 'MRS'],Traditional Residence Hall,8000-11000,12000,[],0,13327,0
Jessica Guzman,F,506721930,2001-01-11,Sophomore,School of Communication and Information,0,0,['NCA' 'RA' 'TS'],Traditional Residence Hall,8000-11000,12000,[621279894],0,13332,0
Taylor Krueger,M,385943600,2001-07-01,Junior,School of Social Work,0,0,['SA' 'BS' 'NCA'],Apartment,8000-11000,12000,"[615158495, 100491164]",0,13344,0
Sarah Middleton,F,761835573,2002-01-19,Junior,School of Communication and Information,0,0,['SA' 'BS' 'MS'],Traditional Residence Hall,4000-6000,7000,[],0,13352,0
Theresa Washington,F,845121622,2005-01-15,Junior,Mason Gross School of the Arts,0,0,['MH' 'BH' 'MZH'],Apartment,8000-11000,12000,[],0,13366,0
Courtney Murphy,F,567583671,1999-10-10,Sophomore,School of Arts and Sciences,0,0,['TS' 'BS' 'RA'],Apartment,4000-6000,7000,[387304693],0,13382,0
Russell Brown,M,222534199,2000-02-29,Junior,School of Engineering,0,0,['SA' 'BS' 'JS'],Apartment,8000-11000,12000,[],0,13387,0
April Lloyd,F,361387174,1995-04-01,Masters,Graduate School of Education,0,0,['BA' 'JA'],Apartment,10500-12000,13000,[],0,13390,0
Karen Jenkins,F,507273981,2000-10-09,Sophomore,School of Arts and Sciences,0,0,['JS' 'TS' 'SA'],Suite,4000-6000,7000,"[289585977, 741282452]",0,13392,0
Cheryl Cortez,F,461930228,2003-03-07,Junior,School of Arts and Sciences,0,0,['MS' 'SA' 'RA'],Apartment,8000-11000,12000,[],0,13397,0
Cynthia Green,F,638470573,1999-11-15,Sophomore,School of Engineering,0,0,['SA' 'BS' 'NCA'],Traditional Residence Hall,8000-11000,12000,"[593668231, 577690470]",0,13400,0
Chad Mayer,M,317503275,2004-04-03,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0,['SA' 'MS' 'RA'],Apartment,8000-11000,12000,"[877878372, 310320779]",0,13401,0
David Dorsey,M,412115087,2004-05-16,Junior,School of Arts and Sciences,0,0,['JS' 'AH' 'TS'],Apartment,8000-11000,12000,"[986062043, 131402808]",0,13404,0
William Lozano,M,284360474,2004-01-19,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0,['BS' 'JS' 'MS'],Apartment,6000-8000,9000,[102369964],0,13404,0
Bridget Waters,F,802783013,2004-06-18,Junior,School of Communication and Information,0,0,['BS' 'CS' 'SA'],Suite,8000-11000,12000,"[617460765, 397910921]",0,13418,0
Dale Brown,M,413398635,2002-10-14,Senior,Rutgers Business School–Newark and New Brunswick,0,0,['SA' 'NCA' 'MS'],Apartment,4000-6000,7000,"[360673714, 572485534]",0,13420,0
Jessica Baker,F,553549879,1999-10-05,Junior,School of Engineering,0,0,['BS' 'RA' 'MRS'],Apartment,8000-11000,12000,[901211717],0,13430,0
Javier Cunningham,M,656700122,2002-11-08,Sophomore,Mason Gross School of the Arts,0,0,['BS' 'RA' 'NCA'],Traditional Residence Hall,8000-11000,12000,"[406462896, 235059512]",0,13430,0
Wayne Hall,M,434159715,2003-07-20,Junior,School of Arts and Sciences,0,0,['RA' 'JS' 'WS'],Apartment,8000-11000,12000,"[839236059, 178113555]",0,13432,0
Terry Johnson,F,661564054,2001-04-21,Junior,School of Arts and Sciences,0,0,['MH' 'BS' 'NCA'],Suite,8000-11000,12000,"[140901548, 458466952]",0,13439,0
Larry Smith,M,368065861,2004-08-03,Senior,School of Arts and Sciences,0,0,['TS' 'BS' 'NCA'],Traditional Residence Hall,4000-6000,7000,"[113141719, 962791202]",0,13440,0
Eric Thomas,M,728372529,2003-06-07,Sophomore,School of Arts and Sciences,0,0,['TS' 'BH' 'RA'],Apartment,8000-11000,12000,[],0,13451,0
Tiffany Kelly,F,630040164,2000-02-11,Sophomore,School of Arts and Sciences,0,0,['BH' 'MH' 'BS'],Suite,6000-8000,9000,"[797157252, 623203232]",0,13456,0
David Hernandez,M,353453334,2001-06-02,Junior,School of Communication and Information,0,0,['MS' 'SA' 'BS'],Suite,4000-6000,7000,"[603574738, 420374878]",0,13459,0
Julie Stevens,F,743287773,2003-06-18,Senior,School of Arts and Sciences,0,0,['SA' 'WS' 'MH'],Suite,8000-11000,12000,[],0,13467,0
Adam Holder,M,958440383,2001-07-19,Junior,School of Communication and Information,0,0,['WS' 'SA' 'BS'],Apartment,8000-11000,12000,"[335820040, 585180304]",0,13479,0
Karen Brooks,F,290371275,2003-10-09,Sophomore,School of Communication and Information,0,0,['TS' 'MS' 'WS'],Traditional Residence Hall,4000-6000,7000,"[676879426, 986325800]",0,13490,0
Joe Sampson,M,692238921,2003-03-04,Sophomore,School of Communication and Information,0,0,['NCA' 'CS' 'WS'],Traditional Residence Hall,8000-11000,12000,[580994970],0,13495,0
Tiffany Mclaughlin,F,562148157,2003-06-23,Junior,School of Engineering,0,0,['BS' 'MZH' 'MH'],Suite,8000-11000,12000,"[824596456, 374484134]",0,13496,0
Samuel Johnston,M,338140188,2001-05-02,Junior,School of Arts and Sciences,0,0,['NCA' 'BS' 'JS'],Suite,8000-11000,12000,[],0,13509,0
Debbie Guzman,F,863368669,2001-04-15,Sophomore,School of Environmental and Biological Sciences,0,0,['MS' 'NCA' 'SA'],Apartment,8000-11000,12000,[551211163],0,13538,0
Christopher Harmon,M,868945193,2000-02-12,Masters,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,10500-12000,13000,[110290077],0,13538,0
Kimberly Jackson,F,582122972,2000-06-09,Sophomore,School of Communication and Information,0,0,['MS' 'RA' 'BS'],Traditional Residence Hall,6000-8000,9000,[],0,13564,0
Tracey Moss,F,523199091,2003-08-02,Senior,School of Communication and Information,0,0,['SA' 'NCA' 'BS'],Apartment,6000-8000,9000,[],0,13576,0
Samantha Watson,F,519559699,2000-06-02,Senior,Mason Gross School of the Arts,0,0,['CS' 'SA' 'BS'],Apartment,8000-11000,12000,[197269389],0,13577,0
Michael Gibson,M,415632924,2004-03-13,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,0,['NCA' 'JS' 'BS'],Apartment,6000-8000,9000,[],0,13578,0
Kristina Gillespie,F,808913489,2002-08-12,Junior,School of Arts and Sciences,0,0,['MZH' 'JS' 'BS'],Apartment,8000-11000,12000,"[783244444, 146789310]",0,13589,0
Eric Browning,M,492424598,2001-08-17,Senior,Mason Gross School of the Arts,0,0,['BS' 'WS' 'SA'],Suite,8000-11000,12000,[],0,13590,0
Adam Graves,M,498111896,1999-11-14,Doctorate,School of Graduate Studies,0,0,['JA' 'BA'],Apartment,9000-10500,11500,"[193292013, 141775438]",0,13607,0
Donald Mathis,M,380403726,2000-02-27,Doctorate,Graduate School of Education,0,0,['BA' 'JA'],Apartment,10500-12000,13000,"[912960677, 469354057]",0,13607,0
